#No.   Fermi energy(eV)   SHC((hbar/e)*S/cm)
3838     0.354788    0.36867396E+02
3839     0.355788    0.14998289E+02
3840     0.356788    0.18395893E+02
3841     0.357788    0.31604540E+02
3842     0.358788    0.39332574E+02
3843     0.359788    0.43116151E+02
3844     0.360788    0.38895845E+02
3845     0.361788    0.38055145E+02
3846     0.362788    0.39643526E+02
3847     0.363788    0.35606004E+02
3848     0.364788    0.37513771E+02
3849     0.365788    0.43070370E+02
3850     0.366788    0.44578673E+02
3851     0.367788    0.44257854E+02
3852     0.368788    0.44003651E+02
3853     0.369788    0.43556376E+02
3854     0.370788    0.47904309E+02
3855     0.371788    0.44775508E+02
3856     0.372788    0.43637265E+02
3857     0.373788    0.41536655E+02
3858     0.374788    0.42945121E+02
3859     0.375788    0.34991117E+02
3860     0.376788    0.36643725E+02
3861     0.377788    0.48858414E+02
3862     0.378788    0.50963596E+02
3863     0.379788    0.50759877E+02
3864     0.380788    0.11012202E+03
3865     0.381788    0.51914967E+02
3866     0.382788    0.49374943E+02
3867     0.383788    0.50244542E+02
3868     0.384788    0.41519364E+02
3869     0.385788    0.49691583E+02
3870     0.386788    0.51541186E+02
3871     0.387788    0.52334590E+02
3872     0.388788    0.57240341E+02
3873     0.389788    0.52906717E+02
3874     0.390788    0.54407001E+02
3875     0.391788    0.52743360E+02
3876     0.392788    0.52893946E+02
3877     0.393788    0.55038117E+02
3878     0.394788    0.53896920E+02
3879     0.395788    0.57780770E+02
3880     0.396788    0.57425756E+02
3881     0.397788    0.58292563E+02
3882     0.398788    0.58680606E+02
3883     0.399788    0.58773377E+02
3884     0.400788    0.59203177E+02
3885     0.401788    0.61371004E+02
3886     0.402788    0.64107043E+02
3887     0.403788    0.61794897E+02
3888     0.404788    0.61191334E+02
3889     0.405788    0.18830306E+03
3890     0.406788    0.63065345E+02
3891     0.407788    0.68367409E+02
3892     0.408788    0.66778736E+02
3893     0.409788    0.65491939E+02
3894     0.410788    0.67129794E+02
3895     0.411788    0.68308352E+02
3896     0.412788    0.70766392E+02
3897     0.413788    0.69972945E+02
3898     0.414788    0.67277921E+02
3899     0.415788    0.68348829E+02
3900     0.416788    0.68930524E+02
3901     0.417788    0.70141755E+02
3902     0.418788    0.69817194E+02
3903     0.419788    0.68455184E+02
3904     0.420788    0.70605134E+02
3905     0.421788    0.68480305E+02
3906     0.422788    0.11567752E+03
3907     0.423788    0.71337288E+02
3908     0.424788    0.68781742E+02
3909     0.425788    0.69820769E+02
3910     0.426788    0.71419096E+02
3911     0.427788    0.72227021E+02
3912     0.428788    0.69695588E+02
3913     0.429788    0.71901448E+02
3914     0.430788    0.71592099E+02
3915     0.431788    0.73214820E+02
3916     0.432788    0.69384915E+02
3917     0.433788    0.74281014E+02
3918     0.434788    0.70950041E+02
3919     0.435788    0.72218948E+02
3920     0.436788    0.73692311E+02
3921     0.437788    0.77715029E+02
3922     0.438788    0.10065667E+03
3923     0.439788    0.84522988E+02
3924     0.440788    0.71753291E+02
3925     0.441788    0.70282010E+02
3926     0.442788    0.72920990E+02
3927     0.443788    0.69682502E+02
3928     0.444788    0.74509247E+02
3929     0.445788    0.73111556E+02
3930     0.446788    0.73963200E+02
3931     0.447788    0.74542320E+02
3932     0.448788    0.71426404E+02
3933     0.449788    0.98749610E+02
3934     0.450788    0.99281677E+02
3935     0.451788    0.77122229E+02
3936     0.452788    0.71643987E+02
3937     0.453788    0.74184016E+02
3938     0.454788    0.72881294E+02
3939     0.455788    0.74237142E+02
3940     0.456788    0.71765990E+02
3941     0.457788    0.71292226E+02
3942     0.458788    0.73692421E+02
3943     0.459788    0.68583672E+02
3944     0.460788    0.71653722E+02
3945     0.461788    0.76817078E+02
3946     0.462788    0.87127111E+02
3947     0.463788    0.79879259E+02
3948     0.464788    0.76715553E+02
3949     0.465788    0.77183831E+02
3950     0.466788    0.74002166E+02
3951     0.467788    0.73818456E+02
3952     0.468788    0.74313186E+02
3953     0.469788    0.73135268E+02
3954     0.470788    0.72223622E+02
3955     0.471788    0.73574682E+02
3956     0.472788    0.75262048E+02
3957     0.473788    0.77800150E+02
3958     0.474788    0.95589011E+02
3959     0.475788    0.10060770E+03
3960     0.476788    0.73394189E+02
3961     0.477788    0.72923729E+02
3962     0.478788    0.68979351E+02
3963     0.479788    0.74621028E+02
3964     0.480788    0.69566595E+02
3965     0.481788    0.70360225E+02
3966     0.482788    0.68796472E+02
3967     0.483788    0.94084771E+02
3968     0.484788    0.78089735E+02
3969     0.485788    0.81039331E+02
3970     0.486788    0.93127602E+02
3971     0.487788    0.10246746E+03
3972     0.488788    0.69111193E+02
3973     0.489788    0.72467751E+02
3974     0.490788    0.68760847E+02
3975     0.491788    0.69553369E+02
3976     0.492788    0.70391555E+02
3977     0.493788    0.65753002E+02
3978     0.494788    0.68738567E+02
3979     0.495788    0.71997051E+02
3980     0.496788    0.70684170E+02
3981     0.497788    0.76604480E+02
3982     0.498788    0.88358528E+02
3983     0.499788    0.10276862E+03
3984     0.500788    0.75820368E+02
3985     0.501788    0.70844464E+02
3986     0.502788    0.69720988E+02
3987     0.503788    0.70102802E+02
3988     0.504788    0.67871761E+02
3989     0.505788    0.69184298E+02
3990     0.506788    0.65205621E+02
3991     0.507788    0.65496480E+02
3992     0.508788    0.69273959E+02
3993     0.509788    0.72397015E+02
3994     0.510788    0.73050455E+02
3995     0.511788    0.83912328E+02
3996     0.512788    0.88269705E+02
3997     0.513788    0.68752354E+02
3998     0.514788    0.65338270E+02
3999     0.515788    0.66571917E+02
4000     0.516788    0.68423861E+02
4001     0.517788    0.63240435E+02
